"Plot Title: 20473299"
"#","Date Time, GMT-10:00","Temp, °C (LGR S/N: 20473299, SEN S/N: 20473299)","End Of File (LGR S/N: 20473299)"
2980,05/12/26 05:15:00 PM,27.272,
2981,05/12/26 05:20:00 PM,27.272,
2982,05/12/26 05:25:00 PM,27.272,
2983,05/12/26 05:30:00 PM,27.272,
2984,05/12/26 05:35:00 PM,27.272,
2985,05/12/26 05:40:00 PM,27.272,
2986,05/12/26 05:45:00 PM,27.272,
2987,05/12/26 05:50:00 PM,27.272,
2988,05/12/26 05:55:00 PM,27.173,
2989,05/12/26 06:00:00 PM,27.173,
2990,05/12/26 06:05:00 PM,27.173,
2991,05/12/26 06:10:00 PM,27.173,
2992,05/12/26 06:15:00 PM,27.173,
2993,05/12/26 06:20:00 PM,27.173,
2994,05/12/26 06:25:00 PM,27.173,
2995,05/12/26 06:30:00 PM,27.075,
2996,05/12/26 06:35:00 PM,27.075,
2997,05/12/26 06:40:00 PM,27.075,
2998,05/12/26 06:45:00 PM,27.075,
2999,05/12/26 06:50:00 PM,27.075,
3000,05/12/26 06:55:00 PM,27.075,
3001,05/12/26 07:00:00 PM,27.075,
3002,05/12/26 07:05:00 PM,27.075,
3003,05/12/26 07:10:00 PM,27.075,
3004,05/12/26 07:15:00 PM,26.977,
3005,05/12/26 07:20:00 PM,26.977,
3006,05/12/26 07:25:00 PM,26.977,
3007,05/12/26 07:30:00 PM,26.977,
3008,05/12/26 07:35:00 PM,26.977,
3009,05/12/26 07:40:00 PM,26.977,
3010,05/12/26 07:45:00 PM,26.977,
3011,05/12/26 07:50:00 PM,26.977,
3012,05/12/26 07:55:00 PM,26.977,
3013,05/12/26 08:00:00 PM,26.977,
3014,05/12/26 08:05:00 PM,26.977,
3015,05/12/26 08:10:00 PM,26.977,
3016,05/12/26 08:15:00 PM,26.977,
3017,05/12/26 08:20:00 PM,26.977,
3018,05/12/26 08:25:00 PM,26.879,
3019,05/12/26 08:30:00 PM,26.879,
3020,05/12/26 08:35:00 PM,26.879,
3021,05/12/26 08:40:00 PM,26.879,
3022,05/12/26 08:45:00 PM,26.879,
3023,05/12/26 08:50:00 PM,26.879,
3024,05/12/26 08:55:00 PM,26.879,
3025,05/12/26 09:00:00 PM,26.879,
3026,05/12/26 09:05:00 PM,26.879,
3027,05/12/26 09:10:00 PM,26.879,
3028,05/12/26 09:15:00 PM,26.879,
3029,05/12/26 09:20:00 PM,26.879,
3030,05/12/26 09:25:00 PM,26.879,
3031,05/12/26 09:30:00 PM,26.879,
3032,05/12/26 09:35:00 PM,26.879,
3033,05/12/26 09:40:00 PM,26.879,
3034,05/12/26 09:45:00 PM,26.879,
3035,05/12/26 09:50:00 PM,26.879,
3036,05/12/26 09:55:00 PM,26.879,
3037,05/12/26 10:00:00 PM,26.879,
3038,05/12/26 10:05:00 PM,26.781,
3039,05/12/26 10:10:00 PM,26.879,
3040,05/12/26 10:15:00 PM,26.781,
3041,05/12/26 10:20:00 PM,26.781,
3042,05/12/26 10:25:00 PM,26.781,
3043,05/12/26 10:30:00 PM,26.781,
3044,05/12/26 10:35:00 PM,26.781,
3045,05/12/26 10:40:00 PM,26.781,
3046,05/12/26 10:45:00 PM,26.781,
3047,05/12/26 10:50:00 PM,26.781,
3048,05/12/26 10:55:00 PM,26.781,
3049,05/12/26 11:00:00 PM,26.781,
3050,05/12/26 11:05:00 PM,26.781,
3051,05/12/26 11:10:00 PM,26.781,
3052,05/12/26 11:15:00 PM,26.781,
3053,05/12/26 11:20:00 PM,26.781,
3054,05/12/26 11:25:00 PM,26.781,
3055,05/12/26 11:30:00 PM,26.781,
3056,05/12/26 11:35:00 PM,26.781,
3057,05/12/26 11:40:00 PM,26.781,
3058,05/12/26 11:45:00 PM,26.781,
3059,05/12/26 11:50:00 PM,26.781,
3060,05/12/26 11:55:00 PM,26.781,
3061,05/13/26 12:00:00 AM,26.781,
3062,05/13/26 12:05:00 AM,26.781,
3063,05/13/26 12:10:00 AM,26.781,
3064,05/13/26 12:15:00 AM,26.781,
3065,05/13/26 12:20:00 AM,26.781,
3066,05/13/26 12:25:00 AM,26.781,
3067,05/13/26 12:30:00 AM,26.781,
3068,05/13/26 12:35:00 AM,26.781,
3069,05/13/26 12:40:00 AM,26.781,
3070,05/13/26 12:45:00 AM,26.781,
3071,05/13/26 12:50:00 AM,26.781,
3072,05/13/26 12:55:00 AM,26.781,
3073,05/13/26 01:00:00 AM,26.781,
3074,05/13/26 01:05:00 AM,26.781,
3075,05/13/26 01:10:00 AM,26.781,
3076,05/13/26 01:15:00 AM,26.683,
3077,05/13/26 01:20:00 AM,26.781,
3078,05/13/26 01:25:00 AM,26.781,
3079,05/13/26 01:30:00 AM,26.683,
3080,05/13/26 01:35:00 AM,26.683,
3081,05/13/26 01:40:00 AM,26.683,
3082,05/13/26 01:45:00 AM,26.683,
3083,05/13/26 01:50:00 AM,26.683,
3084,05/13/26 01:55:00 AM,26.683,
3085,05/13/26 02:00:00 AM,26.683,
3086,05/13/26 02:05:00 AM,26.683,
3087,05/13/26 02:10:00 AM,26.683,
3088,05/13/26 02:15:00 AM,26.683,
3089,05/13/26 02:20:00 AM,26.683,
3090,05/13/26 02:25:00 AM,26.585,
3091,05/13/26 02:30:00 AM,26.585,
3092,05/13/26 02:35:00 AM,26.585,
3093,05/13/26 02:40:00 AM,26.585,
3094,05/13/26 02:45:00 AM,26.585,
3095,05/13/26 02:50:00 AM,26.585,
3096,05/13/26 02:55:00 AM,26.585,
3097,05/13/26 03:00:00 AM,26.585,
3098,05/13/26 03:05:00 AM,26.585,
3099,05/13/26 03:10:00 AM,26.585,
3100,05/13/26 03:15:00 AM,26.585,
3101,05/13/26 03:20:00 AM,26.585,
3102,05/13/26 03:25:00 AM,26.585,
3103,05/13/26 03:30:00 AM,26.585,
3104,05/13/26 03:35:00 AM,26.585,
3105,05/13/26 03:40:00 AM,26.585,
3106,05/13/26 03:45:00 AM,26.585,
3107,05/13/26 03:50:00 AM,26.585,
3108,05/13/26 03:55:00 AM,26.488,
3109,05/13/26 04:00:00 AM,26.488,
3110,05/13/26 04:05:00 AM,26.488,
3111,05/13/26 04:10:00 AM,26.488,
3112,05/13/26 04:15:00 AM,26.488,
3113,05/13/26 04:20:00 AM,26.488,
3114,05/13/26 04:25:00 AM,26.488,
3115,05/13/26 04:30:00 AM,26.488,
3116,05/13/26 04:35:00 AM,26.488,
3117,05/13/26 04:40:00 AM,26.488,
3118,05/13/26 04:45:00 AM,26.488,
3119,05/13/26 04:50:00 AM,26.390,
3120,05/13/26 04:55:00 AM,26.390,
3121,05/13/26 05:00:00 AM,26.390,
3122,05/13/26 05:05:00 AM,26.390,
3123,05/13/26 05:10:00 AM,26.390,
3124,05/13/26 05:15:00 AM,26.390,
3125,05/13/26 05:20:00 AM,26.390,
3126,05/13/26 05:25:00 AM,26.390,
3127,05/13/26 05:30:00 AM,26.390,
3128,05/13/26 05:35:00 AM,26.390,
3129,05/13/26 05:40:00 AM,26.390,
3130,05/13/26 05:45:00 AM,26.390,
3131,05/13/26 05:50:00 AM,26.390,
3132,05/13/26 05:55:00 AM,26.390,
3133,05/13/26 06:00:00 AM,26.390,
3134,05/13/26 06:05:00 AM,26.390,
3135,05/13/26 06:10:00 AM,26.390,
3136,05/13/26 06:15:00 AM,26.390,
3137,05/13/26 06:20:00 AM,26.390,
3138,05/13/26 06:25:00 AM,26.292,
3139,05/13/26 06:30:00 AM,26.292,
3140,05/13/26 06:35:00 AM,26.292,
3141,05/13/26 06:40:00 AM,26.292,
3142,05/13/26 06:45:00 AM,26.292,
3143,05/13/26 06:50:00 AM,26.292,
3144,05/13/26 06:55:00 AM,26.292,
3145,05/13/26 07:00:00 AM,26.292,
3146,05/13/26 07:05:00 AM,26.292,
3147,05/13/26 07:10:00 AM,26.292,
3148,05/13/26 07:15:00 AM,26.292,
3149,05/13/26 07:20:00 AM,26.292,
3150,05/13/26 07:25:00 AM,26.292,
3151,05/13/26 07:30:00 AM,26.292,
3152,05/13/26 07:35:00 AM,26.292,
3153,05/13/26 07:40:00 AM,26.292,
3154,05/13/26 07:45:00 AM,26.292,
3155,05/13/26 07:50:00 AM,26.292,
3156,05/13/26 07:55:00 AM,26.292,
3157,05/13/26 08:00:00 AM,26.292,
3158,05/13/26 08:05:00 AM,26.390,
3159,05/13/26 08:10:00 AM,26.390,
3160,05/13/26 08:15:00 AM,26.390,
3161,05/13/26 08:20:00 AM,26.390,
3162,05/13/26 08:25:00 AM,26.390,
3163,05/13/26 08:30:00 AM,26.390,
3164,05/13/26 08:35:00 AM,26.390,
3165,05/13/26 08:40:00 AM,26.390,
3166,05/13/26 08:45:00 AM,26.390,
3167,05/13/26 08:50:00 AM,26.390,
3168,05/13/26 08:55:00 AM,26.390,
3169,05/13/26 09:00:00 AM,26.390,
3170,05/13/26 09:05:00 AM,26.390,
3171,05/13/26 09:10:00 AM,26.390,
3172,05/13/26 09:15:00 AM,26.488,
3173,05/13/26 09:20:00 AM,26.488,
3174,05/13/26 09:25:00 AM,26.488,
3175,05/13/26 09:30:00 AM,26.488,
3176,05/13/26 09:35:00 AM,26.488,
3177,05/13/26 09:40:00 AM,26.488,
3178,05/13/26 09:45:00 AM,26.488,
3179,05/13/26 09:50:00 AM,26.488,
3180,05/13/26 09:55:00 AM,26.488,
3181,05/13/26 10:00:00 AM,26.585,
3182,05/13/26 10:05:00 AM,26.585,
3183,05/13/26 10:10:00 AM,26.585,
3184,05/13/26 10:15:00 AM,26.585,
3185,05/13/26 10:20:00 AM,26.585,
3186,05/13/26 10:25:00 AM,26.585,
3187,05/13/26 10:30:00 AM,26.585,
3188,05/13/26 10:35:00 AM,26.585,
3189,05/13/26 10:40:00 AM,26.585,
3190,05/13/26 10:45:00 AM,26.683,
3191,05/13/26 10:50:00 AM,26.683,
3192,05/13/26 10:55:00 AM,26.683,
3193,05/13/26 11:00:00 AM,26.683,
3194,05/13/26 11:05:00 AM,26.683,
3195,05/13/26 11:10:00 AM,26.781,
3196,05/13/26 11:15:00 AM,26.781,
3197,05/13/26 11:20:00 AM,26.781,
3198,05/13/26 11:25:00 AM,26.781,
3199,05/13/26 11:30:00 AM,26.879,
3200,05/13/26 11:35:00 AM,26.879,
3201,05/13/26 11:40:00 AM,26.879,
3202,05/13/26 11:45:00 AM,26.879,
3203,05/13/26 11:50:00 AM,26.879,
3204,05/13/26 11:55:00 AM,26.879,
3205,05/13/26 12:00:00 PM,26.879,
3206,05/13/26 12:05:00 PM,26.879,
3207,05/13/26 12:10:00 PM,26.879,
3208,05/13/26 12:15:00 PM,26.977,
3209,05/13/26 12:20:00 PM,26.977,
3210,05/13/26 12:25:00 PM,26.977,
3211,05/13/26 12:30:00 PM,26.977,
3212,05/13/26 12:35:00 PM,26.977,
3213,05/13/26 12:40:00 PM,26.977,
3214,05/13/26 12:45:00 PM,26.977,
3215,05/13/26 12:50:00 PM,26.977,
3216,05/13/26 12:55:00 PM,26.977,
3217,05/13/26 01:00:00 PM,27.075,
3218,05/13/26 01:05:00 PM,27.075,
3219,05/13/26 01:10:00 PM,27.075,
3220,05/13/26 01:15:00 PM,27.075,
3221,05/13/26 01:20:00 PM,27.075,
3222,05/13/26 01:25:00 PM,27.075,
3223,05/13/26 01:30:00 PM,27.075,
3224,05/13/26 01:35:00 PM,27.075,
3225,05/13/26 01:40:00 PM,27.173,
3226,05/13/26 01:45:00 PM,27.173,
3227,05/13/26 01:50:00 PM,27.173,
3228,05/13/26 01:55:00 PM,27.173,
3229,05/13/26 02:00:00 PM,27.173,
3230,05/13/26 02:05:00 PM,27.173,
3231,05/13/26 02:10:00 PM,27.173,
3232,05/13/26 02:15:00 PM,27.173,
3233,05/13/26 02:20:00 PM,27.173,
3234,05/13/26 02:25:00 PM,27.173,
3235,05/13/26 02:30:00 PM,27.173,
3236,05/13/26 02:35:00 PM,27.173,
3237,05/13/26 02:40:00 PM,27.173,
3238,05/13/26 02:45:00 PM,27.173,
3239,05/13/26 02:50:00 PM,27.173,
3240,05/13/26 02:55:00 PM,27.173,
3241,05/13/26 03:00:00 PM,27.173,
3242,05/13/26 03:05:00 PM,27.173,
3243,05/13/26 03:10:00 PM,27.173,
3244,05/13/26 03:15:00 PM,27.173,
3245,05/13/26 03:20:00 PM,27.173,
3246,05/13/26 03:25:00 PM,27.173,
3247,05/13/26 03:30:00 PM,27.173,
3248,05/13/26 03:35:00 PM,27.173,
3249,05/13/26 03:40:00 PM,27.173,
3250,05/13/26 03:45:00 PM,27.173,
3251,05/13/26 03:50:00 PM,27.173,
3252,05/13/26 03:55:00 PM,27.173,
3253,05/13/26 04:00:00 PM,27.173,
3254,05/13/26 04:05:00 PM,27.173,
3255,05/13/26 04:10:00 PM,27.173,
3256,05/13/26 04:15:00 PM,27.075,
3257,05/13/26 04:20:00 PM,27.075,
3258,05/13/26 04:25:00 PM,27.075,
3259,05/13/26 04:30:00 PM,27.075,
3260,05/13/26 04:35:00 PM,27.075,
3261,05/13/26 04:40:00 PM,27.075,
3262,05/13/26 04:45:00 PM,27.075,
3263,05/13/26 04:50:00 PM,27.075,
3264,05/13/26 04:55:00 PM,26.977,
3265,05/13/26 05:00:00 PM,26.977,
3266,05/13/26 05:05:00 PM,26.977,
3267,05/13/26 05:10:00 PM,26.977,
3268,05/13/26 05:15:00 PM,26.977,
3269,05/13/26 05:20:00 PM,26.977,
3270,05/13/26 05:25:00 PM,26.977,
3271,05/13/26 05:30:00 PM,26.977,
3272,05/13/26 05:35:00 PM,26.879,
3273,05/13/26 05:40:00 PM,26.879,
3274,05/13/26 05:45:00 PM,26.879,
3275,05/13/26 05:50:00 PM,26.879,
3276,05/13/26 05:55:00 PM,26.781,
3277,05/13/26 06:00:00 PM,26.879,
3278,05/13/26 06:05:00 PM,26.781,
3279,05/13/26 06:10:00 PM,26.781,
3280,05/13/26 06:15:00 PM,26.781,
3281,05/13/26 06:20:00 PM,26.781,
3282,05/13/26 06:25:00 PM,26.781,
3283,05/13/26 06:30:00 PM,26.683,
3284,05/13/26 06:35:00 PM,26.683,
3285,05/13/26 06:40:00 PM,26.683,
3286,05/13/26 06:45:00 PM,26.683,
3287,05/13/26 06:50:00 PM,26.683,
3288,05/13/26 06:55:00 PM,26.683,
3289,05/13/26 07:00:00 PM,26.585,
3290,05/13/26 07:05:00 PM,26.585,
3291,05/13/26 07:10:00 PM,26.585,
3292,05/13/26 07:15:00 PM,26.585,
3293,05/13/26 07:20:00 PM,26.585,
3294,05/13/26 07:25:00 PM,26.585,
3295,05/13/26 07:30:00 PM,26.585,
3296,05/13/26 07:35:00 PM,26.585,
3297,05/13/26 07:40:00 PM,26.585,
3298,05/13/26 07:45:00 PM,26.488,
3299,05/13/26 07:50:00 PM,26.488,
3300,05/13/26 07:55:00 PM,26.488,
3301,05/13/26 08:00:00 PM,26.488,
3302,05/13/26 08:05:00 PM,26.488,
3303,05/13/26 08:10:00 PM,26.488,
3304,05/13/26 08:15:00 PM,26.488,
3305,05/13/26 08:20:00 PM,26.488,
3306,05/13/26 08:25:00 PM,26.488,
3307,05/13/26 08:30:00 PM,26.488,
3308,05/13/26 08:35:00 PM,26.488,
3309,05/13/26 08:40:00 PM,26.488,
3310,05/13/26 08:45:00 PM,26.390,
3311,05/13/26 08:50:00 PM,26.390,
3312,05/13/26 08:55:00 PM,26.390,
3313,05/13/26 09:00:00 PM,26.390,
3314,05/13/26 09:05:00 PM,26.390,
3315,05/13/26 09:10:00 PM,26.390,
3316,05/13/26 09:15:00 PM,26.390,
3317,05/13/26 09:20:00 PM,26.390,
3318,05/13/26 09:25:00 PM,26.390,
3319,05/13/26 09:30:00 PM,26.390,
3320,05/13/26 09:35:00 PM,26.390,
3321,05/13/26 09:40:00 PM,26.390,
3322,05/13/26 09:45:00 PM,26.390,
3323,05/13/26 09:50:00 PM,26.390,
3324,05/13/26 09:55:00 PM,26.390,
3325,05/13/26 10:00:00 PM,26.390,
3326,05/13/26 10:05:00 PM,26.390,
3327,05/13/26 10:10:00 PM,26.390,
3328,05/13/26 10:15:00 PM,26.292,
3329,05/13/26 10:20:00 PM,26.292,
3330,05/13/26 10:25:00 PM,26.292,
3331,05/13/26 10:30:00 PM,26.292,
3332,05/13/26 10:35:00 PM,26.292,
3333,05/13/26 10:40:00 PM,26.292,
3334,05/13/26 10:45:00 PM,26.292,
3335,05/13/26 10:50:00 PM,26.292,
3336,05/13/26 10:55:00 PM,26.292,
3337,05/13/26 11:00:00 PM,26.292,
3338,05/13/26 11:05:00 PM,26.292,
3339,05/13/26 11:10:00 PM,26.292,
3340,05/13/26 11:15:00 PM,26.292,
3341,05/13/26 11:20:00 PM,26.292,
3342,05/13/26 11:25:00 PM,26.292,
3343,05/13/26 11:30:00 PM,26.292,
3344,05/13/26 11:35:00 PM,26.195,
3345,05/13/26 11:40:00 PM,26.195,
3346,05/13/26 11:45:00 PM,26.195,
3347,05/13/26 11:50:00 PM,26.195,
3348,05/13/26 11:55:00 PM,26.195,
3349,05/14/26 12:00:00 AM,26.195,
3350,05/14/26 12:05:00 AM,26.195,
3351,05/14/26 12:10:00 AM,26.195,
3352,05/14/26 12:15:00 AM,26.195,
3353,05/14/26 12:20:00 AM,26.195,
3354,05/14/26 12:25:00 AM,26.195,
3355,05/14/26 12:30:00 AM,26.195,
3356,05/14/26 12:35:00 AM,26.195,
3357,05/14/26 12:40:00 AM,26.195,
3358,05/14/26 12:45:00 AM,26.195,
3359,05/14/26 12:50:00 AM,26.195,
3360,05/14/26 12:55:00 AM,26.195,
3361,05/14/26 01:00:00 AM,26.195,
3362,05/14/26 01:05:00 AM,26.195,
3363,05/14/26 01:10:00 AM,26.195,
3364,05/14/26 01:15:00 AM,26.097,
3365,05/14/26 01:20:00 AM,26.097,
3366,05/14/26 01:25:00 AM,26.097,
3367,05/14/26 01:30:00 AM,26.097,
3368,05/14/26 01:35:00 AM,26.097,
3369,05/14/26 01:40:00 AM,26.097,
3370,05/14/26 01:45:00 AM,26.097,
3371,05/14/26 01:50:00 AM,26.097,
3372,05/14/26 01:55:00 AM,26.097,
3373,05/14/26 02:00:00 AM,26.097,
3374,05/14/26 02:05:00 AM,26.097,
3375,05/14/26 02:10:00 AM,26.097,
3376,05/14/26 02:15:00 AM,26.097,
3377,05/14/26 02:20:00 AM,26.097,
3378,05/14/26 02:25:00 AM,26.097,
3379,05/14/26 02:30:00 AM,26.097,
3380,05/14/26 02:35:00 AM,26.097,
3381,05/14/26 02:40:00 AM,26.097,
3382,05/14/26 02:45:00 AM,26.097,
3383,05/14/26 02:50:00 AM,26.097,
3384,05/14/26 02:55:00 AM,26.097,
3385,05/14/26 03:00:00 AM,26.097,
3386,05/14/26 03:05:00 AM,26.097,
3387,05/14/26 03:10:00 AM,26.097,
3388,05/14/26 03:15:00 AM,26.097,
3389,05/14/26 03:20:00 AM,26.097,
3390,05/14/26 03:25:00 AM,26.097,
3391,05/14/26 03:30:00 AM,26.097,
3392,05/14/26 03:35:00 AM,26.097,
3393,05/14/26 03:40:00 AM,26.097,
3394,05/14/26 03:45:00 AM,26.097,
3395,05/14/26 03:50:00 AM,26.097,
3396,05/14/26 03:55:00 AM,26.097,
3397,05/14/26 04:00:00 AM,26.097,
3398,05/14/26 04:05:00 AM,26.097,
3399,05/14/26 04:10:00 AM,26.097,
3400,05/14/26 04:15:00 AM,26.097,
3401,05/14/26 04:20:00 AM,26.097,
3402,05/14/26 04:25:00 AM,26.097,
3403,05/14/26 04:30:00 AM,26.097,
3404,05/14/26 04:35:00 AM,26.097,
3405,05/14/26 04:40:00 AM,26.097,
3406,05/14/26 04:45:00 AM,26.097,
3407,05/14/26 04:50:00 AM,26.097,
3408,05/14/26 04:55:00 AM,26.097,
3409,05/14/26 05:00:00 AM,26.097,
3410,05/14/26 05:05:00 AM,26.097,
3411,05/14/26 05:10:00 AM,26.097,
3412,05/14/26 05:15:00 AM,26.097,
3413,05/14/26 05:20:00 AM,26.097,
3414,05/14/26 05:25:00 AM,26.097,
3415,05/14/26 05:30:00 AM,26.097,
3416,05/14/26 05:35:00 AM,26.097,
3417,05/14/26 05:40:00 AM,26.097,
3418,05/14/26 05:45:00 AM,26.000,
3419,05/14/26 05:50:00 AM,26.097,
3420,05/14/26 05:55:00 AM,26.097,
3421,05/14/26 06:00:00 AM,26.097,
3422,05/14/26 06:05:00 AM,26.097,
3423,05/14/26 06:10:00 AM,26.000,
3424,05/14/26 06:15:00 AM,26.097,
3425,05/14/26 06:20:00 AM,26.000,
3426,05/14/26 06:25:00 AM,26.000,
3427,05/14/26 06:30:00 AM,26.000,
3428,05/14/26 06:35:00 AM,26.000,
3429,05/14/26 06:40:00 AM,26.097,
3430,05/14/26 06:45:00 AM,26.000,
3431,05/14/26 06:50:00 AM,26.000,
3432,05/14/26 06:55:00 AM,26.000,
3433,05/14/26 07:00:00 AM,26.000,
3434,05/14/26 07:05:00 AM,26.000,
3435,05/14/26 07:10:00 AM,26.000,
3436,05/14/26 07:15:00 AM,26.000,
3437,05/14/26 07:20:00 AM,26.000,
3438,05/14/26 07:25:00 AM,26.000,
3439,05/14/26 07:30:00 AM,26.000,
3440,05/14/26 07:35:00 AM,26.000,
3441,05/14/26 07:40:00 AM,26.000,
3442,05/14/26 07:45:00 AM,26.000,
3443,05/14/26 07:50:00 AM,26.000,
3444,05/14/26 07:55:00 AM,26.000,
3445,05/14/26 08:00:00 AM,26.000,
3446,05/14/26 08:05:00 AM,26.000,
3447,05/14/26 08:10:00 AM,26.000,
3448,05/14/26 08:15:00 AM,26.000,
3449,05/14/26 08:20:00 AM,26.000,
3450,05/14/26 08:25:00 AM,26.000,
3451,05/14/26 08:30:00 AM,26.000,
3452,05/14/26 08:35:00 AM,26.000,
3453,05/14/26 08:40:00 AM,26.000,
3454,05/14/26 08:45:00 AM,26.000,
3455,05/14/26 08:50:00 AM,26.000,
3456,05/14/26 08:55:00 AM,26.000,
3457,05/14/26 09:00:00 AM,26.000,
3458,05/14/26 09:05:00 AM,26.000,
3459,05/14/26 09:10:00 AM,26.000,
3460,05/14/26 09:15:00 AM,26.000,
3461,05/14/26 09:20:00 AM,26.097,
3462,05/14/26 09:25:00 AM,26.097,
3463,05/14/26 09:30:00 AM,26.097,
3464,05/14/26 09:35:00 AM,26.097,
3465,05/14/26 09:40:00 AM,26.097,
3466,05/14/26 09:45:00 AM,26.097,
3467,05/14/26 09:50:00 AM,26.195,
3468,05/14/26 09:55:00 AM,26.195,
3469,05/14/26 10:00:00 AM,26.195,
3470,05/14/26 10:05:00 AM,26.195,
3471,05/14/26 10:10:00 AM,26.292,
3472,05/14/26 10:15:00 AM,26.292,
3473,05/14/26 10:20:00 AM,26.292,
3474,05/14/26 10:25:00 AM,26.292,
3475,05/14/26 10:30:00 AM,26.390,
3476,05/14/26 10:35:00 AM,26.390,
3477,05/14/26 10:40:00 AM,26.390,
3478,05/14/26 10:45:00 AM,26.390,
3479,05/14/26 10:50:00 AM,26.488,
3480,05/14/26 10:55:00 AM,26.488,
3481,05/14/26 11:00:00 AM,26.488,
3482,05/14/26 11:05:00 AM,26.488,
3483,05/14/26 11:10:00 AM,26.585,
3484,05/14/26 11:15:00 AM,26.585,
3485,05/14/26 11:20:00 AM,26.585,
3486,05/14/26 11:25:00 AM,26.585,
3487,05/14/26 11:30:00 AM,26.683,
3488,05/14/26 11:35:00 AM,26.683,
3489,05/14/26 11:40:00 AM,26.683,
3490,05/14/26 11:45:00 AM,26.683,
3491,05/14/26 11:50:00 AM,26.683,
3492,05/14/26 11:55:00 AM,26.781,
3493,05/14/26 12:00:00 PM,26.781,
3494,05/14/26 12:05:00 PM,26.781,
3495,05/14/26 12:10:00 PM,26.781,
3496,05/14/26 12:15:00 PM,26.879,
3497,05/14/26 12:20:00 PM,26.879,
3498,05/14/26 12:25:00 PM,26.879,
3499,05/14/26 12:30:00 PM,26.879,
3500,05/14/26 12:35:00 PM,26.977,
3501,05/14/26 12:40:00 PM,26.977,
3502,05/14/26 12:45:00 PM,26.977,
3503,05/14/26 12:50:00 PM,26.977,
3504,05/14/26 12:55:00 PM,27.075,
3505,05/14/26 01:00:00 PM,27.075,
3506,05/14/26 01:05:00 PM,27.075,
3507,05/14/26 01:10:00 PM,27.075,
3508,05/14/26 01:15:00 PM,27.173,
3509,05/14/26 01:20:00 PM,27.173,
3510,05/14/26 01:25:00 PM,27.173,
3511,05/14/26 01:30:00 PM,27.173,
3512,05/14/26 01:35:00 PM,27.173,
3513,05/14/26 01:40:00 PM,27.173,
3514,05/14/26 01:45:00 PM,27.173,
3515,05/14/26 01:50:00 PM,27.173,
3516,05/14/26 01:55:00 PM,27.272,
3517,05/14/26 02:00:00 PM,27.272,
3518,05/14/26 02:05:00 PM,27.272,
3519,05/14/26 02:10:00 PM,27.272,
3520,05/14/26 02:15:00 PM,27.272,
3521,05/14/26 02:20:00 PM,27.272,
3522,05/14/26 02:25:00 PM,27.272,
3523,05/14/26 02:30:00 PM,27.272,
3524,05/14/26 02:35:00 PM,27.272,
3525,05/14/26 02:40:00 PM,27.272,
3526,05/14/26 02:45:00 PM,27.272,
3527,05/14/26 02:50:00 PM,27.272,
3528,05/14/26 02:55:00 PM,27.272,
3529,05/14/26 03:00:00 PM,27.272,
3530,05/14/26 03:05:00 PM,27.272,
3531,05/14/26 03:10:00 PM,27.272,
3532,05/14/26 03:15:00 PM,27.272,
3533,05/14/26 03:20:00 PM,27.272,
3534,05/14/26 03:25:00 PM,27.272,
3535,05/14/26 03:30:00 PM,27.272,
3536,05/14/26 03:35:00 PM,27.272,
3537,05/14/26 03:40:00 PM,27.272,
3538,05/14/26 03:45:00 PM,27.272,
3539,05/14/26 03:50:00 PM,27.272,
3540,05/14/26 03:55:00 PM,27.272,
3541,05/14/26 04:00:00 PM,27.272,
3542,05/14/26 04:05:00 PM,27.272,
3543,05/14/26 04:10:00 PM,27.173,
3544,05/14/26 04:15:00 PM,27.173,
3545,05/14/26 04:20:00 PM,27.173,
3546,05/14/26 04:25:00 PM,27.173,
3547,05/14/26 04:30:00 PM,27.173,
3548,05/14/26 04:35:00 PM,27.173,
3549,05/14/26 04:40:00 PM,27.173,
3550,05/14/26 04:45:00 PM,27.173,
3551,05/14/26 04:50:00 PM,27.075,
3552,05/14/26 04:55:00 PM,27.075,
3553,05/14/26 05:00:00 PM,27.075,
3554,05/14/26 05:05:00 PM,27.075,
3555,05/14/26 05:10:00 PM,27.075,
3556,05/14/26 05:15:00 PM,27.075,
3557,05/14/26 05:20:00 PM,26.977,
3558,05/14/26 05:25:00 PM,26.977,
3559,05/14/26 05:30:00 PM,26.977,
3560,05/14/26 05:35:00 PM,26.977,
3561,05/14/26 05:40:00 PM,26.977,
3562,05/14/26 05:45:00 PM,26.977,
3563,05/14/26 05:50:00 PM,26.977,
3564,05/14/26 05:55:00 PM,26.879,
3565,05/14/26 06:00:00 PM,26.879,
3566,05/14/26 06:05:00 PM,26.879,
3567,05/14/26 06:10:00 PM,26.879,
3568,05/14/26 06:15:00 PM,26.879,
3569,05/14/26 06:20:00 PM,26.879,
3570,05/14/26 06:25:00 PM,26.781,
3571,05/14/26 06:30:00 PM,26.781,
3572,05/14/26 06:35:00 PM,26.781,
3573,05/14/26 06:40:00 PM,26.781,
3574,05/14/26 06:45:00 PM,26.781,
3575,05/14/26 06:50:00 PM,26.781,
3576,05/14/26 06:55:00 PM,26.683,
3577,05/14/26 07:00:00 PM,26.683,
3578,05/14/26 07:05:00 PM,26.683,
3579,05/14/26 07:10:00 PM,26.683,
3580,05/14/26 07:15:00 PM,26.683,
3581,05/14/26 07:20:00 PM,26.683,
3582,05/14/26 07:25:00 PM,26.683,
3583,05/14/26 07:30:00 PM,26.683,
3584,05/14/26 07:35:00 PM,26.683,
