 ,Area,Mean,StdDev,Min,Max,Filename
1327,307200,53.461,91.227,0,325,tiff_images-copy1325.tif
1328,307200,23.185,27.637,0,133,tiff_images-copy1326.tif
1329,307200,47.156,77.059,0,304,tiff_images-copy1327.tif
1330,307200,1042.997,134.149,523,1274,tiff_images-copy1328.tif
1331,307200,0.000,0.000,0,0,tiff_images-copy1329.tif
1332,307200,23.185,27.637,0,133,tiff_images-copy1330.tif
1333,307200,47.156,77.059,0,304,tiff_images-copy1331.tif
1334,307200,25.724,33.651,0,168,tiff_images-copy1332.tif
1335,307200,55.279,87.621,0,385,tiff_images-copy1333.tif
1336,307200,1042.997,134.149,523,1274,tiff_images-copy1334.tif
1337,307200,0.000,0.000,0,0,tiff_images-copy1335.tif
1338,307200,25.724,33.651,0,168,tiff_images-copy1336.tif
1339,307200,55.279,87.621,0,385,tiff_images-copy1337.tif
1340,307200,23.829,29.716,0,159,tiff_images-copy1338.tif
1341,307200,53.616,88.734,0,435,tiff_images-copy1339.tif
1342,307200,1042.997,134.149,523,1274,tiff_images-copy1340.tif
1343,307200,0.000,0.000,0,0,tiff_images-copy1341.tif
1344,307200,23.829,29.716,0,159,tiff_images-copy1342.tif
1345,307200,53.616,88.734,0,435,tiff_images-copy1343.tif
1346,307200,22.475,33.472,0,161,tiff_images-copy1344.tif
1347,307200,47.817,89.336,0,379,tiff_images-copy1345.tif
1348,307200,1042.997,134.149,523,1274,tiff_images-copy1346.tif
1349,307200,0.000,0.000,0,0,tiff_images-copy1347.tif
1350,307200,22.475,33.472,0,161,tiff_images-copy1348.tif
1351,307200,47.817,89.336,0,379,tiff_images-copy1349.tif
1352,307200,24.692,32.174,0,159,tiff_images-copy1350.tif
1353,307200,48.646,78.246,0,304,tiff_images-copy1351.tif
1354,307200,1042.997,134.149,523,1274,tiff_images-copy1352.tif
1355,307200,0.000,0.000,0,0,tiff_images-copy1353.tif
1356,307200,24.692,32.174,0,159,tiff_images-copy1354.tif
1357,307200,48.646,78.246,0,304,tiff_images-copy1355.tif
1358,307200,23.953,29.956,0,162,tiff_images-copy1356.tif
1359,307200,77.143,114.454,0,460,tiff_images-copy1357.tif
1360,307200,1042.997,134.149,523,1274,tiff_images-copy1358.tif
1361,307200,0.000,0.000,0,0,tiff_images-copy1359.tif
1362,307200,23.953,29.956,0,162,tiff_images-copy1360.tif
1363,307200,77.143,114.454,0,460,tiff_images-copy1361.tif
1364,307200,21.484,27.609,0,151,tiff_images-copy1362.tif
1365,307200,43.416,73.166,0,332,tiff_images-copy1363.tif
1366,307200,1042.997,134.149,523,1274,tiff_images-copy1364.tif
1367,307200,0.000,0.000,0,0,tiff_images-copy1365.tif
1368,307200,21.484,27.609,0,151,tiff_images-copy1366.tif
1369,307200,43.416,73.166,0,332,tiff_images-copy1367.tif
1370,307200,16.644,28.169,0,150,tiff_images-copy1368.tif
1371,307200,41.705,86.982,0,468,tiff_images-copy1369.tif
1372,307200,1042.997,134.149,523,1274,tiff_images-copy1370.tif
1373,307200,0.000,0.000,0,0,tiff_images-copy1371.tif
1374,307200,16.644,28.169,0,150,tiff_images-copy1372.tif
1375,307200,41.705,86.982,0,468,tiff_images-copy1373.tif
1376,307200,23.553,32.830,0,171,tiff_images-copy1374.tif
1377,307200,48.800,85.206,0,443,tiff_images-copy1375.tif
1378,307200,1042.997,134.149,523,1274,tiff_images-copy1376.tif
1379,307200,0.000,0.000,0,0,tiff_images-copy1377.tif
1380,307200,23.553,32.830,0,171,tiff_images-copy1378.tif
1381,307200,48.800,85.206,0,443,tiff_images-copy1379.tif
1382,307200,18.523,22.479,0,125,tiff_images-copy1380.tif
1383,307200,35.417,59.438,0,308,tiff_images-copy1381.tif
1384,307200,1042.997,134.149,523,1274,tiff_images-copy1382.tif
1385,307200,0.000,0.000,0,0,tiff_images-copy1383.tif
1386,307200,18.523,22.479,0,125,tiff_images-copy1384.tif
1387,307200,35.417,59.438,0,308,tiff_images-copy1385.tif
1388,307200,35.383,42.477,0,159,tiff_images-copy1386.tif
1389,307200,68.594,100.272,0,388,tiff_images-copy1387.tif
1390,307200,1042.997,134.149,523,1274,tiff_images-copy1388.tif
1391,307200,0.000,0.000,0,0,tiff_images-copy1389.tif
1392,307200,35.383,42.477,0,159,tiff_images-copy1390.tif
1393,307200,68.594,100.272,0,388,tiff_images-copy1391.tif
1394,307200,26.463,47.619,0,268,tiff_images-copy1392.tif
1395,307200,45.129,86.610,0,423,tiff_images-copy1393.tif
1396,307200,1042.997,134.149,523,1274,tiff_images-copy1394.tif
1397,307200,0.000,0.000,0,0,tiff_images-copy1395.tif
1398,307200,26.463,47.619,0,268,tiff_images-copy1396.tif
1399,307200,45.129,86.610,0,423,tiff_images-copy1397.tif
1400,307200,31.725,33.158,0,151,tiff_images-copy1398.tif
1401,307200,70.025,95.510,0,329,tiff_images-copy1399.tif
1402,307200,1042.997,134.149,523,1274,tiff_images-copy1400.tif
1403,307200,0.000,0.000,0,0,tiff_images-copy1401.tif
1404,307200,31.725,33.158,0,151,tiff_images-copy1402.tif
1405,307200,70.025,95.510,0,329,tiff_images-copy1403.tif
1406,307200,43.746,53.607,0,245,tiff_images-copy1404.tif
1407,307200,93.055,126.197,0,529,tiff_images-copy1405.tif
1408,307200,1042.997,134.149,523,1274,tiff_images-copy1406.tif
1409,307200,0.000,0.000,0,0,tiff_images-copy1407.tif
1410,307200,43.746,53.607,0,245,tiff_images-copy1408.tif
1411,307200,93.055,126.197,0,529,tiff_images-copy1409.tif
1412,307200,35.262,38.275,0,175,tiff_images-copy1410.tif
1413,307200,74.904,96.273,0,349,tiff_images-copy1411.tif
1414,307200,1042.997,134.149,523,1274,tiff_images-copy1412.tif
1415,307200,0.000,0.000,0,0,tiff_images-copy1413.tif
1416,307200,35.262,38.275,0,175,tiff_images-copy1414.tif
1417,307200,74.904,96.273,0,349,tiff_images-copy1415.tif
1418,307200,41.693,52.965,0,216,tiff_images-copy1416.tif
1419,307200,68.985,100.484,0,378,tiff_images-copy1417.tif
1420,307200,1042.997,134.149,523,1274,tiff_images-copy1418.tif
1421,307200,0.000,0.000,0,0,tiff_images-copy1419.tif
1422,307200,41.693,52.965,0,216,tiff_images-copy1420.tif
1423,307200,68.985,100.484,0,378,tiff_images-copy1421.tif
1424,307200,23.924,31.443,0,153,tiff_images-copy1422.tif
1425,307200,39.092,67.715,0,304,tiff_images-copy1423.tif
1426,307200,1042.997,134.149,523,1274,tiff_images-copy1424.tif
1427,307200,0.000,0.000,0,0,tiff_images-copy1425.tif
1428,307200,23.924,31.443,0,153,tiff_images-copy1426.tif
1429,307200,39.092,67.715,0,304,tiff_images-copy1427.tif
1430,307200,37.812,57.558,0,297,tiff_images-copy1428.tif
1431,307200,73.612,116.843,0,561,tiff_images-copy1429.tif
1432,307200,1042.997,134.149,523,1274,tiff_images-copy1430.tif
1433,307200,0.000,0.000,0,0,tiff_images-copy1431.tif
1434,307200,37.812,57.558,0,297,tiff_images-copy1432.tif
1435,307200,73.612,116.843,0,561,tiff_images-copy1433.tif
1436,307200,21.788,28.281,0,151,tiff_images-copy1434.tif
1437,307200,45.573,69.990,0,323,tiff_images-copy1435.tif
1438,307200,1042.997,134.149,523,1274,tiff_images-copy1436.tif
1439,307200,0.000,0.000,0,0,tiff_images-copy1437.tif
1440,307200,21.788,28.281,0,151,tiff_images-copy1438.tif
1441,307200,45.573,69.990,0,323,tiff_images-copy1439.tif
1442,307200,27.814,35.524,0,156,tiff_images-copy1440.tif
1443,307200,59.772,89.058,0,336,tiff_images-copy1441.tif
1444,307200,1042.997,134.149,523,1274,tiff_images-copy1442.tif
1445,307200,0.000,0.000,0,0,tiff_images-copy1443.tif
1446,307200,27.814,35.524,0,156,tiff_images-copy1444.tif
1447,307200,59.772,89.058,0,336,tiff_images-copy1445.tif
1448,307200,42.578,50.807,0,183,tiff_images-copy1446.tif
1449,307200,73.122,94.829,0,329,tiff_images-copy1447.tif
1450,307200,1042.997,134.149,523,1274,tiff_images-copy1448.tif
1451,307200,0.000,0.000,0,0,tiff_images-copy1449.tif
1452,307200,42.578,50.807,0,183,tiff_images-copy1450.tif
1453,307200,73.122,94.829,0,329,tiff_images-copy1451.tif
1454,307200,37.429,48.869,0,189,tiff_images-copy1452.tif
1455,307200,68.833,97.649,0,329,tiff_images-copy1453.tif
1456,307200,1042.997,134.149,523,1274,tiff_images-copy1454.tif
1457,307200,0.000,0.000,0,0,tiff_images-copy1455.tif
1458,307200,37.429,48.869,0,189,tiff_images-copy1456.tif
1459,307200,68.833,97.649,0,329,tiff_images-copy1457.tif
1460,307200,27.398,42.355,0,226,tiff_images-copy1458.tif
1461,307200,48.929,85.738,0,404,tiff_images-copy1459.tif
1462,307200,1042.997,134.149,523,1274,tiff_images-copy1460.tif
1463,307200,0.000,0.000,0,0,tiff_images-copy1461.tif
1464,307200,27.398,42.355,0,226,tiff_images-copy1462.tif
1465,307200,48.929,85.738,0,404,tiff_images-copy1463.tif
1466,307200,24.187,41.607,0,212,tiff_images-copy1464.tif
1467,307200,44.820,82.642,0,363,tiff_images-copy1465.tif
1468,307200,1042.997,134.149,523,1274,tiff_images-copy1466.tif
1469,307200,0.000,0.000,0,0,tiff_images-copy1467.tif
1470,307200,24.187,41.607,0,212,tiff_images-copy1468.tif
1471,307200,44.820,82.642,0,363,tiff_images-copy1469.tif
1472,307200,24.187,41.607,0,212,tiff_images-copy1470.tif
1473,307200,44.820,82.642,0,363,tiff_images-copy1471.tif
1474,307200,26.641,34.603,0,172,tiff_images-copy1472.tif
1475,307200,59.767,92.979,0,423,tiff_images-copy1473.tif
1476,307200,1042.997,134.149,523,1274,tiff_images-copy1474.tif
1477,307200,0.000,0.000,0,0,tiff_images-copy1475.tif
1478,307200,26.641,34.603,0,172,tiff_images-copy1476.tif
1479,307200,59.767,92.979,0,423,tiff_images-copy1477.tif
1480,307200,20.726,31.184,0,160,tiff_images-copy1478.tif
1481,307200,34.298,58.154,0,267,tiff_images-copy1479.tif
1482,307200,1042.997,134.149,523,1274,tiff_images-copy1480.tif
1483,307200,0.000,0.000,0,0,tiff_images-copy1481.tif
1484,307200,20.726,31.184,0,160,tiff_images-copy1482.tif
1485,307200,34.298,58.154,0,267,tiff_images-copy1483.tif
1486,307200,22.846,33.958,0,190,tiff_images-copy1484.tif
1487,307200,37.680,70.979,0,441,tiff_images-copy1485.tif
1488,307200,1042.997,134.149,523,1274,tiff_images-copy1486.tif
1489,307200,0.000,0.000,0,0,tiff_images-copy1487.tif
1490,307200,22.846,33.958,0,190,tiff_images-copy1488.tif
1491,307200,37.680,70.979,0,441,tiff_images-copy1489.tif
1492,307200,20.753,28.779,0,155,tiff_images-copy1490.tif
1493,307200,41.626,70.321,0,304,tiff_images-copy1491.tif
1494,307200,1042.997,134.149,523,1274,tiff_images-copy1492.tif
1495,307200,0.000,0.000,0,0,tiff_images-copy1493.tif
1496,307200,20.753,28.779,0,155,tiff_images-copy1494.tif
1497,307200,41.626,70.321,0,304,tiff_images-copy1495.tif
1498,307200,20.543,33.681,0,181,tiff_images-copy1496.tif
1499,307200,38.685,73.054,0,349,tiff_images-copy1497.tif
1500,307200,1042.997,134.149,523,1274,tiff_images-copy1498.tif
1501,307200,0.000,0.000,0,0,tiff_images-copy1499.tif
1502,307200,20.543,33.681,0,181,tiff_images-copy1500.tif
1503,307200,38.685,73.054,0,349,tiff_images-copy1501.tif
1504,307200,25.116,33.260,0,159,tiff_images-copy1502.tif
1505,307200,69.935,105.908,0,507,tiff_images-copy1503.tif
1506,307200,1042.997,134.149,523,1274,tiff_images-copy1504.tif
1507,307200,0.000,0.000,0,0,tiff_images-copy1505.tif
1508,307200,25.116,33.260,0,159,tiff_images-copy1506.tif
1509,307200,69.935,105.908,0,507,tiff_images-copy1507.tif
1510,307200,28.853,38.087,0,191,tiff_images-copy1508.tif
1511,307200,46.457,73.484,0,340,tiff_images-copy1509.tif
1512,307200,1042.997,134.149,523,1274,tiff_images-copy1510.tif
1513,307200,0.000,0.000,0,0,tiff_images-copy1511.tif
1514,307200,28.853,38.087,0,191,tiff_images-copy1512.tif
1515,307200,46.457,73.484,0,340,tiff_images-copy1513.tif
1516,307200,37.912,44.373,0,239,tiff_images-copy1514.tif
1517,307200,82.233,108.300,0,496,tiff_images-copy1515.tif
1518,307200,1042.997,134.149,523,1274,tiff_images-copy1516.tif
1519,307200,0.000,0.000,0,0,tiff_images-copy1517.tif
1520,307200,37.912,44.373,0,239,tiff_images-copy1518.tif
1521,307200,82.233,108.300,0,496,tiff_images-copy1519.tif
1522,307200,22.634,33.827,0,182,tiff_images-copy1520.tif
1523,307200,48.941,81.105,0,394,tiff_images-copy1521.tif
1524,307200,1042.997,134.149,523,1274,tiff_images-copy1522.tif
1525,307200,0.000,0.000,0,0,tiff_images-copy1523.tif
1526,307200,22.634,33.827,0,182,tiff_images-copy1524.tif
1527,307200,48.941,81.105,0,394,tiff_images-copy1525.tif
1528,307200,21.270,33.031,0,210,tiff_images-copy1526.tif
1529,307200,30.663,51.023,0,297,tiff_images-copy1527.tif
1530,307200,1042.997,134.149,523,1274,tiff_images-copy1528.tif
1531,307200,0.000,0.000,0,0,tiff_images-copy1529.tif
1532,307200,21.270,33.031,0,210,tiff_images-copy1530.tif
1533,307200,30.663,51.023,0,297,tiff_images-copy1531.tif
1534,307200,21.245,25.354,0,132,tiff_images-copy1532.tif
1535,307200,48.416,74.522,0,312,tiff_images-copy1533.tif
1536,307200,1042.997,134.149,523,1274,tiff_images-copy1534.tif
1537,307200,0.000,0.000,0,0,tiff_images-copy1535.tif
1538,307200,21.245,25.354,0,132,tiff_images-copy1536.tif
1539,307200,48.416,74.522,0,312,tiff_images-copy1537.tif
1540,307200,25.839,32.834,0,158,tiff_images-copy1538.tif
1541,307200,65.495,93.774,0,363,tiff_images-copy1539.tif
1542,307200,1042.997,134.149,523,1274,tiff_images-copy1540.tif
1543,307200,0.000,0.000,0,0,tiff_images-copy1541.tif
1544,307200,25.839,32.834,0,158,tiff_images-copy1542.tif
1545,307200,65.495,93.774,0,363,tiff_images-copy1543.tif
1546,307200,25.678,28.584,0,140,tiff_images-copy1544.tif
1547,307200,68.243,94.568,0,361,tiff_images-copy1545.tif
1548,307200,1042.997,134.149,523,1274,tiff_images-copy1546.tif
1549,307200,0.000,0.000,0,0,tiff_images-copy1547.tif
1550,307200,25.678,28.584,0,140,tiff_images-copy1548.tif
1551,307200,68.243,94.568,0,361,tiff_images-copy1549.tif
1552,307200,32.950,43.490,0,200,tiff_images-copy1550.tif
1553,307200,71.115,100.701,0,401,tiff_images-copy1551.tif
1554,307200,1042.997,134.149,523,1274,tiff_images-copy1552.tif
1555,307200,0.000,0.000,0,0,tiff_images-copy1553.tif
1556,307200,32.950,43.490,0,200,tiff_images-copy1554.tif
1557,307200,71.115,100.701,0,401,tiff_images-copy1555.tif
1558,307200,27.391,38.166,0,187,tiff_images-copy1556.tif
1559,307200,73.514,117.119,0,651,tiff_images-copy1557.tif
1560,307200,1042.997,134.149,523,1274,tiff_images-copy1558.tif
1561,307200,0.000,0.000,0,0,tiff_images-copy1559.tif
1562,307200,27.391,38.166,0,187,tiff_images-copy1560.tif
1563,307200,73.514,117.119,0,651,tiff_images-copy1561.tif
1564,307200,27.497,42.257,0,218,tiff_images-copy1562.tif
1565,307200,52.569,86.151,0,362,tiff_images-copy1563.tif
1566,307200,1042.997,134.149,523,1274,tiff_images-copy1564.tif
1567,307200,0.000,0.000,0,0,tiff_images-copy1565.tif
1568,307200,27.497,42.257,0,218,tiff_images-copy1566.tif
1569,307200,52.569,86.151,0,362,tiff_images-copy1567.tif
1570,307200,16.277,22.191,0,125,tiff_images-copy1568.tif
1571,307200,31.686,58.659,0,252,tiff_images-copy1569.tif
1572,307200,1042.997,134.149,523,1274,tiff_images-copy1570.tif
1573,307200,0.000,0.000,0,0,tiff_images-copy1571.tif
1574,307200,16.277,22.191,0,125,tiff_images-copy1572.tif
1575,307200,31.686,58.659,0,252,tiff_images-copy1573.tif
1576,307200,27.378,31.983,0,156,tiff_images-copy1574.tif
1577,307200,70.164,95.310,0,397,tiff_images-copy1575.tif
1578,307200,1042.997,134.149,523,1274,tiff_images-copy1576.tif
1579,307200,0.000,0.000,0,0,tiff_images-copy1577.tif
1580,307200,27.378,31.983,0,156,tiff_images-copy1578.tif
1581,307200,70.164,95.310,0,397,tiff_images-copy1579.tif
1582,307200,35.723,43.329,0,206,tiff_images-copy1580.tif
1583,307200,63.895,87.095,0,342,tiff_images-copy1581.tif
1584,307200,1042.997,134.149,523,1274,tiff_images-copy1582.tif
1585,307200,0.000,0.000,0,0,tiff_images-copy1583.tif
1586,307200,35.723,43.329,0,206,tiff_images-copy1584.tif
1587,307200,63.895,87.095,0,342,tiff_images-copy1585.tif
1588,307200,21.245,32.040,0,175,tiff_images-copy1586.tif
1589,307200,51.046,89.545,0,445,tiff_images-copy1587.tif
1590,307200,1042.997,134.149,523,1274,tiff_images-copy1588.tif
1591,307200,0.000,0.000,0,0,tiff_images-copy1589.tif
1592,307200,21.245,32.040,0,175,tiff_images-copy1590.tif
1593,307200,51.046,89.545,0,445,tiff_images-copy1591.tif
1594,307200,23.103,25.399,0,114,tiff_images-copy1592.tif
1595,307200,62.823,92.897,0,318,tiff_images-copy1593.tif
1596,307200,1042.997,134.149,523,1274,tiff_images-copy1594.tif
1597,307200,0.000,0.000,0,0,tiff_images-copy1595.tif
1598,307200,23.103,25.399,0,114,tiff_images-copy1596.tif
1599,307200,62.823,92.897,0,318,tiff_images-copy1597.tif
1600,307200,23.105,32.040,0,172,tiff_images-copy1598.tif
1601,307200,36.928,59.393,0,293,tiff_images-copy1599.tif
1602,307200,1042.997,134.149,523,1274,tiff_images-copy1600.tif
1603,307200,0.000,0.000,0,0,tiff_images-copy1601.tif
1604,307200,23.105,32.040,0,172,tiff_images-copy1602.tif
1605,307200,36.928,59.393,0,293,tiff_images-copy1603.tif
1606,307200,21.674,31.144,0,179,tiff_images-copy1604.tif
1607,307200,42.362,75.625,0,374,tiff_images-copy1605.tif
1608,307200,1042.997,134.149,523,1274,tiff_images-copy1606.tif
1609,307200,0.000,0.000,0,0,tiff_images-copy1607.tif
1610,307200,21.674,31.144,0,179,tiff_images-copy1608.tif
1611,307200,42.362,75.625,0,374,tiff_images-copy1609.tif
1612,307200,27.993,37.331,0,183,tiff_images-copy1610.tif
1613,307200,68.645,102.571,0,442,tiff_images-copy1611.tif
1614,307200,1042.997,134.149,523,1274,tiff_images-copy1612.tif
1615,307200,0.000,0.000,0,0,tiff_images-copy1613.tif
1616,307200,27.993,37.331,0,183,tiff_images-copy1614.tif
1617,307200,68.645,102.571,0,442,tiff_images-copy1615.tif
1618,307200,37.848,41.739,0,191,tiff_images-copy1616.tif
1619,307200,68.308,102.156,0,420,tiff_images-copy1617.tif
1620,307200,1042.997,134.149,523,1274,tiff_images-copy1618.tif
1621,307200,0.000,0.000,0,0,tiff_images-copy1619.tif
1622,307200,37.848,41.739,0,191,tiff_images-copy1620.tif
1623,307200,68.308,102.156,0,420,tiff_images-copy1621.tif
1624,307200,25.133,36.791,0,193,tiff_images-copy1622.tif
1625,307200,53.104,89.081,0,413,tiff_images-copy1623.tif
1626,307200,1042.997,134.149,523,1274,tiff_images-copy1624.tif
1627,307200,0.000,0.000,0,0,tiff_images-copy1625.tif
1628,307200,25.133,36.791,0,193,tiff_images-copy1626.tif
1629,307200,53.104,89.081,0,413,tiff_images-copy1627.tif
1630,307200,19.917,26.968,0,132,tiff_images-copy1628.tif
1631,307200,51.237,84.990,0,366,tiff_images-copy1629.tif
1632,307200,1042.997,134.149,523,1274,tiff_images-copy1630.tif
1633,307200,0.000,0.000,0,0,tiff_images-copy1631.tif
1634,307200,19.917,26.968,0,132,tiff_images-copy1632.tif
1635,307200,51.237,84.990,0,366,tiff_images-copy1633.tif
1636,307200,17.483,22.500,0,120,tiff_images-copy1634.tif
1637,307200,29.024,50.925,0,276,tiff_images-copy1635.tif
1638,307200,1042.997,134.149,523,1274,tiff_images-copy1636.tif
1639,307200,0.000,0.000,0,0,tiff_images-copy1637.tif
1640,307200,17.483,22.500,0,120,tiff_images-copy1638.tif
1641,307200,29.024,50.925,0,276,tiff_images-copy1639.tif
1642,307200,23.182,28.902,0,146,tiff_images-copy1640.tif
1643,307200,38.063,64.058,0,273,tiff_images-copy1641.tif
1644,307200,1042.997,134.149,523,1274,tiff_images-copy1642.tif
1645,307200,0.000,0.000,0,0,tiff_images-copy1643.tif
1646,307200,23.182,28.902,0,146,tiff_images-copy1644.tif
1647,307200,38.063,64.058,0,273,tiff_images-copy1645.tif
1648,307200,35.056,39.677,0,168,tiff_images-copy1646.tif
1649,307200,85.859,109.806,0,398,tiff_images-copy1647.tif
1650,307200,1042.997,134.149,523,1274,tiff_images-copy1648.tif
1651,307200,0.000,0.000,0,0,tiff_images-copy1649.tif
1652,307200,35.056,39.677,0,168,tiff_images-copy1650.tif
1653,307200,85.859,109.806,0,398,tiff_images-copy1651.tif
1654,307200,33.373,43.610,0,253,tiff_images-copy1652.tif
1655,307200,53.658,84.309,0,315,tiff_images-copy1653.tif
1656,307200,1042.997,134.149,523,1274,tiff_images-copy1654.tif
1657,307200,0.000,0.000,0,0,tiff_images-copy1655.tif
1658,307200,33.373,43.610,0,253,tiff_images-copy1656.tif
1659,307200,53.658,84.309,0,315,tiff_images-copy1657.tif
1660,307200,33.096,43.809,0,227,tiff_images-copy1658.tif
1661,307200,71.841,101.753,0,436,tiff_images-copy1659.tif
1662,307200,1042.997,134.149,523,1274,tiff_images-copy1660.tif
1663,307200,0.000,0.000,0,0,tiff_images-copy1661.tif
1664,307200,33.096,43.809,0,227,tiff_images-copy1662.tif
1665,307200,71.841,101.753,0,436,tiff_images-copy1663.tif
1666,307200,19.864,27.066,0,135,tiff_images-copy1664.tif
1667,307200,50.712,79.961,0,351,tiff_images-copy1665.tif
1668,307200,1042.997,134.149,523,1274,tiff_images-copy1666.tif
1669,307200,0.000,0.000,0,0,tiff_images-copy1667.tif
1670,307200,19.864,27.066,0,135,tiff_images-copy1668.tif
1671,307200,50.712,79.961,0,351,tiff_images-copy1669.tif
1672,307200,30.183,48.315,0,239,tiff_images-copy1670.tif
1673,307200,48.905,82.815,0,355,tiff_images-copy1671.tif
1674,307200,1042.997,134.149,523,1274,tiff_images-copy1672.tif
1675,307200,0.000,0.000,0,0,tiff_images-copy1673.tif
1676,307200,30.183,48.315,0,239,tiff_images-copy1674.tif
1677,307200,48.905,82.815,0,355,tiff_images-copy1675.tif
1678,307200,43.487,43.299,0,165,tiff_images-copy1676.tif
1679,307200,81.735,94.449,0,314,tiff_images-copy1677.tif
1680,307200,1042.997,134.149,523,1274,tiff_images-copy1678.tif
1681,307200,0.000,0.000,0,0,tiff_images-copy1679.tif
1682,307200,43.487,43.299,0,165,tiff_images-copy1680.tif
1683,307200,81.735,94.449,0,314,tiff_images-copy1681.tif
1684,307200,5.692,4.833,0,92,tiff_images-copy1682.tif
1685,307200,4.789,5.043,0,92,tiff_images-copy1683.tif
1686,307200,1042.997,134.149,523,1274,tiff_images-copy1684.tif
1687,307200,0.000,0.000,0,0,tiff_images-copy1685.tif
1688,307200,5.692,4.833,0,92,tiff_images-copy1686.tif
1689,307200,4.789,5.043,0,92,tiff_images-copy1687.tif
