 ,Label,Area,Mean,StdDev,Mode,Min,Max,MinThr,MaxThr,Filename
814,tiff_images - Copy0812.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0812.tif
815,tiff_images - Copy0813.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0813.tif
816,tiff_images - Copy0814.tif,70153,106.323,25.910,132,63,182,63,65535,tiff_images - Copy0814.tif
817,tiff_images - Copy0815.tif,64080,239.911,61.850,199,131,376,131,65535,tiff_images - Copy0815.tif
818,tiff_images - Copy0816.tif,69254,87.450,23.155,82,50,192,50,65535,tiff_images - Copy0816.tif
819,tiff_images - Copy0817.tif,65336,218.272,51.268,209,120,412,120,65535,tiff_images - Copy0817.tif
820,tiff_images - Copy0818.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0818.tif
821,tiff_images - Copy0819.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0819.tif
822,tiff_images - Copy0820.tif,69254,87.450,23.155,82,50,192,50,65535,tiff_images - Copy0820.tif
823,tiff_images - Copy0821.tif,65336,218.272,51.268,209,120,412,120,65535,tiff_images - Copy0821.tif
824,tiff_images - Copy0822.tif,85152,122.837,23.413,138,71,182,71,65535,tiff_images - Copy0822.tif
825,tiff_images - Copy0823.tif,82875,282.837,54.436,316,153,402,153,65535,tiff_images - Copy0823.tif
826,tiff_images - Copy0824.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0824.tif
827,tiff_images - Copy0825.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0825.tif
828,tiff_images - Copy0826.tif,85152,122.837,23.413,138,71,182,71,65535,tiff_images - Copy0826.tif
829,tiff_images - Copy0827.tif,82875,282.837,54.436,316,153,402,153,65535,tiff_images - Copy0827.tif
830,tiff_images - Copy0828.tif,59741,114.036,38.401,68,64,246,64,65535,tiff_images - Copy0828.tif
831,tiff_images - Copy0829.tif,50855,295.326,75.823,274,158,484,158,65535,tiff_images - Copy0829.tif
832,tiff_images - Copy0830.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0830.tif
833,tiff_images - Copy0831.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0831.tif
834,tiff_images - Copy0832.tif,59741,114.036,38.401,68,64,246,64,65535,tiff_images - Copy0832.tif
835,tiff_images - Copy0833.tif,50855,295.326,75.823,274,158,484,158,65535,tiff_images - Copy0833.tif
836,tiff_images - Copy0834.tif,62184,92.486,29.256,57,54,258,54,65535,tiff_images - Copy0834.tif
837,tiff_images - Copy0835.tif,60146,288.313,72.231,318,156,517,156,65535,tiff_images - Copy0835.tif
838,tiff_images - Copy0836.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0836.tif
839,tiff_images - Copy0837.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0837.tif
840,tiff_images - Copy0838.tif,62184,92.486,29.256,57,54,258,54,65535,tiff_images - Copy0838.tif
841,tiff_images - Copy0839.tif,60146,288.313,72.231,318,156,517,156,65535,tiff_images - Copy0839.tif
842,tiff_images - Copy0840.tif,73974,95.085,21.060,94,55,158,55,65535,tiff_images - Copy0840.tif
843,tiff_images - Copy0841.tif,68045,299.779,65.557,335,163,437,163,65535,tiff_images - Copy0841.tif
844,tiff_images - Copy0842.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0842.tif
845,tiff_images - Copy0843.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0843.tif
846,tiff_images - Copy0844.tif,73974,95.085,21.060,94,55,158,55,65535,tiff_images - Copy0844.tif
847,tiff_images - Copy0845.tif,68045,299.779,65.557,335,163,437,163,65535,tiff_images - Copy0845.tif
848,tiff_images - Copy0846.tif,35766,99.414,26.662,108,55,179,55,65535,tiff_images - Copy0846.tif
849,tiff_images - Copy0847.tif,35382,230.617,56.503,287,123,366,123,65535,tiff_images - Copy0847.tif
850,tiff_images - Copy0848.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0848.tif
851,tiff_images - Copy0849.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0849.tif
852,tiff_images - Copy0850.tif,35766,99.414,26.662,108,55,179,55,65535,tiff_images - Copy0850.tif
853,tiff_images - Copy0851.tif,35382,230.617,56.503,287,123,366,123,65535,tiff_images - Copy0851.tif
854,tiff_images - Copy0852.tif,55586,71.576,18.564,79,42,135,42,65535,tiff_images - Copy0852.tif
855,tiff_images - Copy0853.tif,53225,247.895,59.425,296,137,403,137,65535,tiff_images - Copy0853.tif
856,tiff_images - Copy0854.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0854.tif
857,tiff_images - Copy0855.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0855.tif
858,tiff_images - Copy0856.tif,55586,71.576,18.564,79,42,135,42,65535,tiff_images - Copy0856.tif
859,tiff_images - Copy0857.tif,53225,247.895,59.425,296,137,403,137,65535,tiff_images - Copy0857.tif
860,tiff_images - Copy0858.tif,49874,94.084,21.604,105,55,155,55,65535,tiff_images - Copy0858.tif
861,tiff_images - Copy0859.tif,48944,238.934,51.420,248,128,366,128,65535,tiff_images - Copy0859.tif
862,tiff_images - Copy0860.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0860.tif
863,tiff_images - Copy0861.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0861.tif
864,tiff_images - Copy0862.tif,49874,94.084,21.604,105,55,155,55,65535,tiff_images - Copy0862.tif
865,tiff_images - Copy0863.tif,48944,238.934,51.420,248,128,366,128,65535,tiff_images - Copy0863.tif
866,tiff_images - Copy0864.tif,32143,115.430,29.360,112,64,216,64,65535,tiff_images - Copy0864.tif
867,tiff_images - Copy0865.tif,33959,212.631,51.737,240,113,347,113,65535,tiff_images - Copy0865.tif
868,tiff_images - Copy0866.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0866.tif
869,tiff_images - Copy0867.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0867.tif
870,tiff_images - Copy0868.tif,32143,115.430,29.360,112,64,216,64,65535,tiff_images - Copy0868.tif
871,tiff_images - Copy0869.tif,33959,212.631,51.737,240,113,347,113,65535,tiff_images - Copy0869.tif
872,tiff_images - Copy0870.tif,49457,152.268,34.639,136,85,272,85,65535,tiff_images - Copy0870.tif
873,tiff_images - Copy0871.tif,49731,257.698,60.400,240,137,459,137,65535,tiff_images - Copy0871.tif
874,tiff_images - Copy0872.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0872.tif
875,tiff_images - Copy0873.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0873.tif
876,tiff_images - Copy0874.tif,49457,152.268,34.639,136,85,272,85,65535,tiff_images - Copy0874.tif
877,tiff_images - Copy0875.tif,49731,257.698,60.400,240,137,459,137,65535,tiff_images - Copy0875.tif
878,tiff_images - Copy0876.tif,44270,100.923,26.321,57,57,185,57,65535,tiff_images - Copy0876.tif
879,tiff_images - Copy0877.tif,43290,247.984,62.452,288,135,424,135,65535,tiff_images - Copy0877.tif
880,tiff_images - Copy0878.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0878.tif
881,tiff_images - Copy0879.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0879.tif
882,tiff_images - Copy0880.tif,44270,100.923,26.321,57,57,185,57,65535,tiff_images - Copy0880.tif
883,tiff_images - Copy0881.tif,43290,247.984,62.452,288,135,424,135,65535,tiff_images - Copy0881.tif
884,tiff_images - Copy0882.tif,105298,91.187,20.012,97,54,180,54,65535,tiff_images - Copy0882.tif
885,tiff_images - Copy0883.tif,105001,271.595,55.224,304,150,473,150,65535,tiff_images - Copy0883.tif
886,tiff_images - Copy0884.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0884.tif
887,tiff_images - Copy0885.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0885.tif
888,tiff_images - Copy0886.tif,105298,91.187,20.012,97,54,180,54,65535,tiff_images - Copy0886.tif
889,tiff_images - Copy0887.tif,105001,271.595,55.224,304,150,473,150,65535,tiff_images - Copy0887.tif
890,tiff_images - Copy0888.tif,65156,127.858,33.208,125,70,239,70,65535,tiff_images - Copy0888.tif
891,tiff_images - Copy0889.tif,65869,279.991,59.730,302,150,451,150,65535,tiff_images - Copy0889.tif
892,tiff_images - Copy0890.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0890.tif
893,tiff_images - Copy0891.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0891.tif
894,tiff_images - Copy0892.tif,65156,127.858,33.208,125,70,239,70,65535,tiff_images - Copy0892.tif
895,tiff_images - Copy0893.tif,65869,279.991,59.730,302,150,451,150,65535,tiff_images - Copy0893.tif
896,tiff_images - Copy0894.tif,55101,83.523,20.783,94,47,155,47,65535,tiff_images - Copy0894.tif
897,tiff_images - Copy0895.tif,53439,242.490,60.892,264,131,427,131,65535,tiff_images - Copy0895.tif
898,tiff_images - Copy0896.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0896.tif
899,tiff_images - Copy0897.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0897.tif
900,tiff_images - Copy0898.tif,55101,83.523,20.783,94,47,155,47,65535,tiff_images - Copy0898.tif
901,tiff_images - Copy0899.tif,53439,242.490,60.892,264,131,427,131,65535,tiff_images - Copy0899.tif
902,tiff_images - Copy0900.tif,85949,114.236,24.824,138,65,188,65,65535,tiff_images - Copy0900.tif
903,tiff_images - Copy0901.tif,81809,226.695,54.016,213,124,352,124,65535,tiff_images - Copy0901.tif
904,tiff_images - Copy0902.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0902.tif
905,tiff_images - Copy0903.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0903.tif
906,tiff_images - Copy0904.tif,85949,114.236,24.824,138,65,188,65,65535,tiff_images - Copy0904.tif
907,tiff_images - Copy0905.tif,81809,226.695,54.016,213,124,352,124,65535,tiff_images - Copy0905.tif
908,tiff_images - Copy0906.tif,57162,97.757,26.180,104,55,192,55,65535,tiff_images - Copy0906.tif
909,tiff_images - Copy0907.tif,52656,268.907,66.182,295,146,471,146,65535,tiff_images - Copy0907.tif
910,tiff_images - Copy0908.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0908.tif
911,tiff_images - Copy0909.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0909.tif
912,tiff_images - Copy0910.tif,57162,97.757,26.180,104,55,192,55,65535,tiff_images - Copy0910.tif
913,tiff_images - Copy0911.tif,52656,268.907,66.182,295,146,471,146,65535,tiff_images - Copy0911.tif
914,tiff_images - Copy0912.tif,68298,96.518,25.860,114,54,193,54,65535,tiff_images - Copy0912.tif
915,tiff_images - Copy0913.tif,68352,270.574,66.022,333,146,419,146,65535,tiff_images - Copy0913.tif
916,tiff_images - Copy0914.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0914.tif
917,tiff_images - Copy0915.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0915.tif
918,tiff_images - Copy0916.tif,68298,96.518,25.860,114,54,193,54,65535,tiff_images - Copy0916.tif
919,tiff_images - Copy0917.tif,68352,270.574,66.022,333,146,419,146,65535,tiff_images - Copy0917.tif
920,tiff_images - Copy0918.tif,56400,96.251,26.134,98,54,191,54,65535,tiff_images - Copy0918.tif
921,tiff_images - Copy0919.tif,55757,268.880,71.009,246,143,487,143,65535,tiff_images - Copy0919.tif
922,tiff_images - Copy0920.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0920.tif
923,tiff_images - Copy0921.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0921.tif
924,tiff_images - Copy0922.tif,56400,96.251,26.134,98,54,191,54,65535,tiff_images - Copy0922.tif
925,tiff_images - Copy0923.tif,55757,268.880,71.009,246,143,487,143,65535,tiff_images - Copy0923.tif
926,tiff_images - Copy0924.tif,79446,82.042,19.940,91,48,157,48,65535,tiff_images - Copy0924.tif
927,tiff_images - Copy0925.tif,77356,239.815,57.608,287,133,398,133,65535,tiff_images - Copy0925.tif
928,tiff_images - Copy0926.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0926.tif
929,tiff_images - Copy0927.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0927.tif
930,tiff_images - Copy0928.tif,79446,82.042,19.940,91,48,157,48,65535,tiff_images - Copy0928.tif
931,tiff_images - Copy0929.tif,77356,239.815,57.608,287,133,398,133,65535,tiff_images - Copy0929.tif
932,tiff_images - Copy0930.tif,73344,78.338,18.426,91,45,130,45,65535,tiff_images - Copy0930.tif
933,tiff_images - Copy0931.tif,70808,220.257,50.263,217,122,383,122,65535,tiff_images - Copy0931.tif
934,tiff_images - Copy0932.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0932.tif
935,tiff_images - Copy0933.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0933.tif
936,tiff_images - Copy0934.tif,73344,78.338,18.426,91,45,130,45,65535,tiff_images - Copy0934.tif
937,tiff_images - Copy0935.tif,70808,220.257,50.263,217,122,383,122,65535,tiff_images - Copy0935.tif
938,tiff_images - Copy0936.tif,49921,105.829,20.838,120,60,164,60,65535,tiff_images - Copy0936.tif
939,tiff_images - Copy0937.tif,48278,242.884,44.877,264,130,359,130,65535,tiff_images - Copy0937.tif
940,tiff_images - Copy0938.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0938.tif
941,tiff_images - Copy0939.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0939.tif
942,tiff_images - Copy0940.tif,49921,105.829,20.838,120,60,164,60,65535,tiff_images - Copy0940.tif
943,tiff_images - Copy0941.tif,48278,242.884,44.877,264,130,359,130,65535,tiff_images - Copy0941.tif
944,tiff_images - Copy0942.tif,78476,84.314,19.530,94,50,147,50,65535,tiff_images - Copy0942.tif
945,tiff_images - Copy0943.tif,68054,212.939,47.678,249,116,330,116,65535,tiff_images - Copy0943.tif
946,tiff_images - Copy0944.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0944.tif
947,tiff_images - Copy0945.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0945.tif
948,tiff_images - Copy0946.tif,78476,84.314,19.530,94,50,147,50,65535,tiff_images - Copy0946.tif
949,tiff_images - Copy0947.tif,68054,212.939,47.678,249,116,330,116,65535,tiff_images - Copy0947.tif
950,tiff_images - Copy0948.tif,57142,85.756,23.647,79,49,151,49,65535,tiff_images - Copy0948.tif
951,tiff_images - Copy0949.tif,54503,253.743,71.594,243,138,488,138,65535,tiff_images - Copy0949.tif
952,tiff_images - Copy0950.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0950.tif
953,tiff_images - Copy0951.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0951.tif
954,tiff_images - Copy0952.tif,57142,85.756,23.647,79,49,151,49,65535,tiff_images - Copy0952.tif
955,tiff_images - Copy0953.tif,54503,253.743,71.594,243,138,488,138,65535,tiff_images - Copy0953.tif
956,tiff_images - Copy0954.tif,60034,78.463,20.414,75,44,149,44,65535,tiff_images - Copy0954.tif
957,tiff_images - Copy0955.tif,61395,259.216,57.673,301,140,406,140,65535,tiff_images - Copy0955.tif
958,tiff_images - Copy0956.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0956.tif
959,tiff_images - Copy0957.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0957.tif
960,tiff_images - Copy0958.tif,60034,78.463,20.414,75,44,149,44,65535,tiff_images - Copy0958.tif
961,tiff_images - Copy0959.tif,61395,259.216,57.673,301,140,406,140,65535,tiff_images - Copy0959.tif
962,tiff_images - Copy0960.tif,48534,128.498,33.395,124,71,230,71,65535,tiff_images - Copy0960.tif
963,tiff_images - Copy0961.tif,49993,238.348,59.992,246,129,406,129,65535,tiff_images - Copy0961.tif
964,tiff_images - Copy0962.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0962.tif
965,tiff_images - Copy0963.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0963.tif
966,tiff_images - Copy0964.tif,48534,128.498,33.395,124,71,230,71,65535,tiff_images - Copy0964.tif
967,tiff_images - Copy0965.tif,49993,238.348,59.992,246,129,406,129,65535,tiff_images - Copy0965.tif
968,tiff_images - Copy0966.tif,54579,81.485,20.541,88,47,137,47,65535,tiff_images - Copy0966.tif
969,tiff_images - Copy0967.tif,52518,201.637,57.424,195,111,348,111,65535,tiff_images - Copy0967.tif
970,tiff_images - Copy0968.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0968.tif
971,tiff_images - Copy0969.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0969.tif
972,tiff_images - Copy0970.tif,54579,81.485,20.541,88,47,137,47,65535,tiff_images - Copy0970.tif
973,tiff_images - Copy0971.tif,52518,201.637,57.424,195,111,348,111,65535,tiff_images - Copy0971.tif
974,tiff_images - Copy0972.tif,64778,85.880,21.697,88,49,155,49,65535,tiff_images - Copy0972.tif
975,tiff_images - Copy0973.tif,61492,218.368,53.773,209,118,347,118,65535,tiff_images - Copy0973.tif
976,tiff_images - Copy0974.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0974.tif
977,tiff_images - Copy0975.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0975.tif
978,tiff_images - Copy0976.tif,64778,85.880,21.697,88,49,155,49,65535,tiff_images - Copy0976.tif
979,tiff_images - Copy0977.tif,61492,218.368,53.773,209,118,347,118,65535,tiff_images - Copy0977.tif
980,tiff_images - Copy0978.tif,40937,77.818,20.889,75,43,147,43,65535,tiff_images - Copy0978.tif
981,tiff_images - Copy0979.tif,42079,260.656,61.357,301,138,400,138,65535,tiff_images - Copy0979.tif
982,tiff_images - Copy0980.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0980.tif
983,tiff_images - Copy0981.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0981.tif
984,tiff_images - Copy0982.tif,40937,77.818,20.889,75,43,147,43,65535,tiff_images - Copy0982.tif
985,tiff_images - Copy0983.tif,42079,260.656,61.357,301,138,400,138,65535,tiff_images - Copy0983.tif
986,tiff_images - Copy0984.tif,58751,81.412,21.321,84,47,165,47,65535,tiff_images - Copy0984.tif
987,tiff_images - Copy0985.tif,60913,262.802,66.038,257,143,461,143,65535,tiff_images - Copy0985.tif
988,tiff_images - Copy0986.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0986.tif
989,tiff_images - Copy0987.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0987.tif
990,tiff_images - Copy0988.tif,58751,81.412,21.321,84,47,165,47,65535,tiff_images - Copy0988.tif
991,tiff_images - Copy0989.tif,60913,262.802,66.038,257,143,461,143,65535,tiff_images - Copy0989.tif
992,tiff_images - Copy0990.tif,70884,82.285,24.067,52,48,162,48,65535,tiff_images - Copy0990.tif
993,tiff_images - Copy0991.tif,46318,196.427,63.250,163,107,355,107,65535,tiff_images - Copy0991.tif
994,tiff_images - Copy0992.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0992.tif
995,tiff_images - Copy0993.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0993.tif
996,tiff_images - Copy0994.tif,70884,82.285,24.067,52,48,162,48,65535,tiff_images - Copy0994.tif
997,tiff_images - Copy0995.tif,46318,196.427,63.250,163,107,355,107,65535,tiff_images - Copy0995.tif
998,tiff_images - Copy0996.tif,88840,77.473,23.644,52,46,152,46,65535,tiff_images - Copy0996.tif
999,tiff_images - Copy0997.tif,70786,266.402,51.910,301,143,380,143,65535,tiff_images - Copy0997.tif
1000,tiff_images - Copy0998.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy0998.tif
1001,tiff_images - Copy0999.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy0999.tif
1002,tiff_images - Copy1000.tif,88840,77.473,23.644,52,46,152,46,65535,tiff_images - Copy1000.tif
1003,tiff_images - Copy1001.tif,70786,266.402,51.910,301,143,380,143,65535,tiff_images - Copy1001.tif
1004,tiff_images - Copy1002.tif,54283,73.284,21.179,57,42,133,42,65535,tiff_images - Copy1002.tif
1005,tiff_images - Copy1003.tif,41022,204.927,57.392,200,113,348,113,65535,tiff_images - Copy1003.tif
1006,tiff_images - Copy1004.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1004.tif
1007,tiff_images - Copy1005.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1005.tif
1008,tiff_images - Copy1006.tif,54283,73.284,21.179,57,42,133,42,65535,tiff_images - Copy1006.tif
1009,tiff_images - Copy1007.tif,41022,204.927,57.392,200,113,348,113,65535,tiff_images - Copy1007.tif
1010,tiff_images - Copy1008.tif,43162,82.697,20.310,91,48,138,48,65535,tiff_images - Copy1008.tif
1011,tiff_images - Copy1009.tif,42516,217.035,55.693,243,119,344,119,65535,tiff_images - Copy1009.tif
1012,tiff_images - Copy1010.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1010.tif
1013,tiff_images - Copy1011.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1011.tif
1014,tiff_images - Copy1012.tif,43162,82.697,20.310,91,48,138,48,65535,tiff_images - Copy1012.tif
1015,tiff_images - Copy1013.tif,42516,217.035,55.693,243,119,344,119,65535,tiff_images - Copy1013.tif
1016,tiff_images - Copy1014.tif,51437,221.189,60.236,124,123,365,123,65535,tiff_images - Copy1014.tif
1017,tiff_images - Copy1015.tif,49133,439.511,114.100,557,243,713,243,65535,tiff_images - Copy1015.tif
1018,tiff_images - Copy1016.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1016.tif
1019,tiff_images - Copy1017.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1017.tif
1020,tiff_images - Copy1018.tif,51437,221.189,60.236,124,123,365,123,65535,tiff_images - Copy1018.tif
1021,tiff_images - Copy1019.tif,49133,439.511,114.100,557,243,713,243,65535,tiff_images - Copy1019.tif
1022,tiff_images - Copy1020.tif,67744,124.013,28.505,128,70,258,70,65535,tiff_images - Copy1020.tif
1023,tiff_images - Copy1021.tif,68033,257.037,54.744,283,140,398,140,65535,tiff_images - Copy1021.tif
1024,tiff_images - Copy1022.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1022.tif
1025,tiff_images - Copy1023.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1023.tif
1026,tiff_images - Copy1024.tif,67744,124.013,28.505,128,70,258,70,65535,tiff_images - Copy1024.tif
1027,tiff_images - Copy1025.tif,68033,257.037,54.744,283,140,398,140,65535,tiff_images - Copy1025.tif
1028,tiff_images - Copy1026.tif,65932,98.059,31.984,94,56,214,56,65535,tiff_images - Copy1026.tif
1029,tiff_images - Copy1027.tif,65523,259.399,67.143,276,143,472,143,65535,tiff_images - Copy1027.tif
1030,tiff_images - Copy1028.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1028.tif
1031,tiff_images - Copy1029.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1029.tif
1032,tiff_images - Copy1030.tif,65932,98.059,31.984,94,56,214,56,65535,tiff_images - Copy1030.tif
1033,tiff_images - Copy1031.tif,65523,259.399,67.143,276,143,472,143,65535,tiff_images - Copy1031.tif
1034,tiff_images - Copy1032.tif,103186,95.392,24.651,74,58,182,58,65535,tiff_images - Copy1032.tif
1035,tiff_images - Copy1033.tif,90025,237.236,46.816,234,129,391,129,65535,tiff_images - Copy1033.tif
1036,tiff_images - Copy1034.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1034.tif
1037,tiff_images - Copy1035.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1035.tif
1038,tiff_images - Copy1036.tif,103186,95.392,24.651,74,58,182,58,65535,tiff_images - Copy1036.tif
1039,tiff_images - Copy1037.tif,90025,237.236,46.816,234,129,391,129,65535,tiff_images - Copy1037.tif
1040,tiff_images - Copy1038.tif,59153,78.988,17.954,84,45,148,45,65535,tiff_images - Copy1038.tif
1041,tiff_images - Copy1039.tif,56400,250.078,47.682,287,134,353,134,65535,tiff_images - Copy1039.tif
1042,tiff_images - Copy1040.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1040.tif
1043,tiff_images - Copy1041.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1041.tif
1044,tiff_images - Copy1042.tif,59153,78.988,17.954,84,45,148,45,65535,tiff_images - Copy1042.tif
1045,tiff_images - Copy1043.tif,56400,250.078,47.682,287,134,353,134,65535,tiff_images - Copy1043.tif
1046,tiff_images - Copy1044.tif,61609,78.571,23.099,83,45,163,45,65535,tiff_images - Copy1044.tif
1047,tiff_images - Copy1045.tif,49636,229.267,50.275,271,123,341,123,65535,tiff_images - Copy1045.tif
1048,tiff_images - Copy1046.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1046.tif
1049,tiff_images - Copy1047.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1047.tif
1050,tiff_images - Copy1048.tif,61609,78.571,23.099,83,45,163,45,65535,tiff_images - Copy1048.tif
1051,tiff_images - Copy1049.tif,49636,229.267,50.275,271,123,341,123,65535,tiff_images - Copy1049.tif
1052,tiff_images - Copy1050.tif,98805,96.354,22.479,94,56,209,56,65535,tiff_images - Copy1050.tif
1053,tiff_images - Copy1051.tif,97381,267.122,54.951,291,149,426,149,65535,tiff_images - Copy1051.tif
1054,tiff_images - Copy1052.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1052.tif
1055,tiff_images - Copy1053.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1053.tif
1056,tiff_images - Copy1054.tif,98805,96.354,22.479,94,56,209,56,65535,tiff_images - Copy1054.tif
1057,tiff_images - Copy1055.tif,97381,267.122,54.951,291,149,426,149,65535,tiff_images - Copy1055.tif
1058,tiff_images - Copy1056.tif,66736,110.749,26.229,114,63,219,63,65535,tiff_images - Copy1056.tif
1059,tiff_images - Copy1057.tif,68164,214.876,45.468,239,117,317,117,65535,tiff_images - Copy1057.tif
1060,tiff_images - Copy1058.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1058.tif
1061,tiff_images - Copy1059.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1059.tif
1062,tiff_images - Copy1060.tif,66736,110.749,26.229,114,63,219,63,65535,tiff_images - Copy1060.tif
1063,tiff_images - Copy1061.tif,68164,214.876,45.468,239,117,317,117,65535,tiff_images - Copy1061.tif
1064,tiff_images - Copy1062.tif,83381,85.530,20.936,94,49,183,49,65535,tiff_images - Copy1062.tif
1065,tiff_images - Copy1063.tif,84585,246.930,55.420,278,136,449,136,65535,tiff_images - Copy1063.tif
1066,tiff_images - Copy1064.tif,192643,1120.207,61.514,1108,1008,1264,1008,65535,tiff_images - Copy1064.tif
1067,tiff_images - Copy1065.tif,269400,0.000,0.000,0,0,0,0,0,tiff_images - Copy1065.tif
